,species,spp_code,sex,sex_code,ward,county,OD1,OD2,finalod,positivity,result,cchf,age,age_code,id3,id4,herd,ele,slop,mrain,ndvi,lulc,arid,dem,lc,bio1,bio3,bio12,tempmin,tempmax,tempav,hummin,hummax,humav,vphmin,vphmax,vphav
894,cattle,2,male,0,Sericho,Isiolo,0.058,0.047,0.0525,5.820399113,Negative,0,adults,1,232,232,232,262,0.109498002,11.40310001,0.805807173,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
895,sheep,1,female,1,Sericho,Isiolo,0.061,0.056,0.0585,6.898584906,Negative,0,adults,1,244,244,244,260,0.077426702,4.690060139,0.462606847,shrub,1501,260,110,1.282735496,2.414598934,-0.345378516,26.52285454,31.53897908,29.47823794,33.29517225,66.43090811,46.74246946,12.14495236,29.74933253,22.00553193
896,cattle,2,female,1,Sericho,Isiolo,0.467,0.477,0.472,52.32815965,Positive,1,adults,1,234,234,234,264,0.078960001,11.40310001,0.808385909,grassland,1334,264,40,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
897,cattle,2,female,1,Sericho,Isiolo,1.2,1.271,1.2355,136.9733925,Positive,1,adults,1,233,233,233,262,0.109498002,11.40310001,0.823593318,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
898,sheep,1,female,1,Sericho,Isiolo,0.073,0.059,0.066,7.127429806,Negative,0,adults,1,225,225,225,256,0.046456002,4.690060139,0.622496128,shrub,1428,256,180,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
899,sheep,1,female,1,Sericho,Isiolo,0.1,0.103,0.1015,10.96112311,Negative,0,adults,1,218,218,218,245,0.045147099,9.05368042,0.272727281,shrub,1457,245,130,1.284845523,2.381960073,-0.370293033,26.53391821,31.59182278,29.54458269,33.19409231,65.55488373,46.82321095,12.70381708,29.95858886,22.0548624
900,sheep,1,male,0,Sericho,Isiolo,0.059,0.053,0.056,6.047516199,Negative,0,adults,1,218,218,218,245,0.045147099,9.05368042,0.272727281,shrub,1457,245,130,1.284845523,2.381960073,-0.370293033,26.53391821,31.59182278,29.54458269,33.19409231,65.55488373,46.82321095,12.70381708,29.95858886,22.0548624
901,sheep,1,female,1,Sericho,Isiolo,0.054,0.053,0.0535,5.777537797,Negative,0,adults,1,218,218,218,245,0.045147099,9.05368042,0.272727281,shrub,1457,245,130,1.284845523,2.381960073,-0.370293033,26.53391821,31.59182278,29.54458269,33.19409231,65.55488373,46.82321095,12.70381708,29.95858886,22.0548624
902,sheep,1,female,1,Sericho,Isiolo,0.068,0.068,0.068,7.343412527,Negative,0,adults,1,218,218,218,245,0.045147099,9.05368042,0.272727281,shrub,1457,245,130,1.284845523,2.381960073,-0.370293033,26.53391821,31.59182278,29.54458269,33.19409231,65.55488373,46.82321095,12.70381708,29.95858886,22.0548624
903,sheep,1,female,1,Sericho,Isiolo,0.064,0.071,0.0675,7.289416847,Negative,0,adults,1,218,218,218,245,0.045147099,9.05368042,0.272727281,shrub,1457,245,130,1.284845523,2.381960073,-0.370293033,26.53391821,31.59182278,29.54458269,33.19409231,65.55488373,46.82321095,12.70381708,29.95858886,22.0548624
904,goats,3,female,1,Sericho,Isiolo,0.054,0.051,0.0525,6.151142355,Negative,0,adults,1,219,219,219,249,0.045147099,5.351950169,0.455638021,grassland,1439,249,130,1.284845523,2.381960073,-0.370293033,26.52008939,31.56986736,29.51875536,33.2882519,65.8128797,46.83191424,12.52028013,29.85523208,22.01885416
905,goats,3,female,1,Sericho,Isiolo,0.057,0.05,0.0535,6.268306971,Negative,0,adults,1,219,219,219,249,0.045147099,5.351950169,0.455638021,grassland,1439,249,130,1.284845523,2.381960073,-0.370293033,26.52008939,31.56986736,29.51875536,33.2882519,65.8128797,46.83191424,12.52028013,29.85523208,22.01885416
906,goats,3,female,1,Sericho,Isiolo,0.074,0.07,0.072,8.435852373,Negative,0,adults,1,219,219,219,249,0.045147099,5.351950169,0.455638021,grassland,1439,249,130,1.284845523,2.381960073,-0.370293033,26.52008939,31.56986736,29.51875536,33.2882519,65.8128797,46.83191424,12.52028013,29.85523208,22.01885416
907,goats,3,female,1,Sericho,Isiolo,0.071,0.06,0.0655,7.674282367,Negative,0,adults,1,219,219,219,249,0.045147099,5.351950169,0.455638021,grassland,1439,249,130,1.284845523,2.381960073,-0.370293033,26.52008939,31.56986736,29.51875536,33.2882519,65.8128797,46.83191424,12.52028013,29.85523208,22.01885416
908,goats,3,female,1,Sericho,Isiolo,0.063,0.104,0.0835,9.78324546,Negative,0,adults,1,219,219,219,249,0.045147099,5.351950169,0.455638021,grassland,1439,249,130,1.284845523,2.381960073,-0.370293033,26.52008939,31.56986736,29.51875536,33.2882519,65.8128797,46.83191424,12.52028013,29.85523208,22.01885416
909,goats,3,female,1,Sericho,Isiolo,0.058,0.055,0.0565,6.61980082,Negative,0,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
910,goats,3,female,1,Sericho,Isiolo,0.043,0.043,0.043,5.0380785,Negative,0,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
911,goats,3,male,0,Sericho,Isiolo,0.174,0.157,0.1655,19.390744,Negative,0,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
912,goats,3,female,1,Sericho,Isiolo,0.054,0.05,0.052,6.092560047,Negative,0,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
913,cattle,2,female,1,Sericho,Isiolo,0.054,0.048,0.051,5.862068966,Negative,0,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
914,goats,3,male,0,Sericho,Isiolo,0.061,0.052,0.0565,6.61980082,Negative,0,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
915,cattle,2,male,0,Sericho,Isiolo,0.134,0.134,0.134,15.40229885,Negative,0,calves,0,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
916,cattle,2,female,1,Sericho,Isiolo,1.126,1.131,1.1285,129.7126437,Positive,1,adults,1,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
917,cattle,2,male,0,Sericho,Isiolo,0.061,0.076,0.0685,8.573216521,Negative,0,adults,1,206,206,206,245,0.093555003,14.4914999,0.722310543,tree cover,1299,245,20,1.275452347,2.333126707,-0.39520755,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
918,cattle,2,female,1,Sericho,Isiolo,0.076,0.074,0.075,9.386733417,Negative,0,adults,1,206,206,206,245,0.093555003,14.4914999,0.722310543,tree cover,1299,245,20,1.275452347,2.333126707,-0.39520755,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
919,cattle,2,female,1,Sericho,Isiolo,1.042,1.064,1.053,131.7897372,Positive,1,adults,1,207,207,207,243,0.0309707,14.4914999,0.776529729,tree cover,1328,243,20,1.284845523,2.381960073,-0.370293033,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
920,sheep,1,male,0,Sericho,Isiolo,0.066,0.059,0.0625,7.735148515,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
921,sheep,1,male,0,Sericho,Isiolo,0.053,0.052,0.0525,6.497524752,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
922,sheep,1,female,1,Sericho,Isiolo,0.056,0.061,0.0585,7.24009901,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
923,sheep,1,female,1,Sericho,Isiolo,0.691,0.635,0.663,82.05445545,Positive,1,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
924,cattle,2,male,0,Sericho,Isiolo,0.053,0.053,0.053,6.091954023,Negative,0,young_adults,2,220,220,220,244,0.032849401,14.4914999,0.794897437,grassland,1329,244,40,1.284845523,2.381960073,-0.370293033,26.58524505,31.63716529,29.59244185,32.86622963,65.31464988,46.69585755,12.9477392,30.21180143,22.16824951
925,cattle,2,female,1,Sericho,Isiolo,1.389,1.43,1.4095,176.40801,Positive,1,adults,1,206,206,206,245,0.093555003,14.4914999,0.722310543,tree cover,1299,245,20,1.275452347,2.333126707,-0.39520755,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
926,cattle,2,female,1,Sericho,Isiolo,1.366,1.41,1.388,173.7171464,Positive,1,adults,1,206,206,206,245,0.093555003,14.4914999,0.722310543,tree cover,1299,245,20,1.275452347,2.333126707,-0.39520755,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
927,cattle,2,male,0,Sericho,Isiolo,0.077,0.072,0.0745,9.324155194,Negative,0,adults,1,207,207,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,cattle,2,female,1,Sericho,Isiolo,0.186,0.174,0.18,22.5281602,Negative,0,adults,1,207,207,207,243,0.0309707,14.4914999,0.776529729,tree cover,1328,243,20,1.284845523,2.381960073,-0.370293033,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
929,goats,3,female,1,Sericho,Isiolo,0.055,0.054,0.0545,5.364173228,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
930,cattle,2,female,1,Sericho,Isiolo,0.508,0.531,0.5195,65.01877347,Positive,1,adults,1,208,208,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,cattle,2,female,1,Sericho,Isiolo,1.822,1.734,1.778,222.5281602,Positive,1,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
932,goats,3,male,0,Sericho,Isiolo,0.047,0.046,0.0465,4.576771654,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
933,cattle,2,male,0,Sericho,Isiolo,0.057,0.074,0.0655,8.197747184,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
934,cattle,2,male,0,Sericho,Isiolo,0.065,0.062,0.0635,7.947434293,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
935,sheep,1,female,1,Sericho,Isiolo,0.069,0.071,0.07,8.663366337,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
936,goats,3,female,1,Sericho,Isiolo,0.117,0.106,0.1115,10.97440945,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
937,goats,3,female,1,Sericho,Isiolo,0.145,0.136,0.1405,13.82874016,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
938,cattle,2,female,1,Sericho,Isiolo,1.593,1.633,1.613,201.8773467,Positive,1,adults,1,207,207,207,243,0.0309707,14.4914999,0.776529729,tree cover,1328,243,20,1.284845523,2.381960073,-0.370293033,26.5880963,31.63195919,29.58795179,32.86503365,65.37330486,46.6819687,12.90718814,30.19987975,22.16822222
939,goats,3,female,1,Sericho,Isiolo,0.065,0.063,0.064,6.299212598,Negative,0,adults,1,208,208,208,243,0.0309707,14.4914999,0.812705338,grassland,1328,243,40,1.284845523,2.381960073,-0.370293033,26.57873194,31.62591638,29.58144684,32.92059015,65.39208149,46.70787974,12.88036858,30.16128218,22.14925633
940,goats,3,female,1,Sericho,Isiolo,1.492,1.455,1.4735,169.3678161,Positive,1,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
941,goats,3,female,1,Sericho,Isiolo,0.236,0.224,0.23,26.43678161,Negative,0,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
942,sheep,1,female,1,Sericho,Isiolo,0.06,0.061,0.0605,6.533477322,Negative,0,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
943,sheep,1,female,1,Sericho,Isiolo,0.061,0.057,0.059,6.371490281,Negative,0,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
944,sheep,1,female,1,Sericho,Isiolo,0.699,0.731,0.715,77.21382289,Positive,1,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
945,sheep,1,female,1,Sericho,Isiolo,1.216,1.354,1.285,138.7688985,Positive,1,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
946,camels,0,female,1,Sericho,Isiolo,2.142,2.144,2.143,176.523888,Positive,1,calves,0,250,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,sheep,1,female,1,Sericho,Isiolo,0.053,0.044,0.0485,5.237580994,Negative,0,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
948,goats,3,male,0,Sericho,Isiolo,0.039,0.049,0.044,5.155243117,Negative,0,adults,1,225,225,225,256,0.046456002,4.690060139,0.622496128,shrub,1428,256,180,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
949,cattle,2,female,1,Sericho,Isiolo,0.045,0.046,0.0455,5.044345898,Negative,0,young_adults,2,236,236,236,259,0.063847698,4.690060139,0.77564615,grassland,1354,259,30,1.272389096,2.384852181,-0.384307449,26.54495604,31.54575841,29.4906453,33.19639662,66.35229844,46.69198792,12.20620193,29.81766297,22.04161255
950,goats,3,female,1,Sericho,Isiolo,0.267,0.237,0.252,28.96551724,Negative,0,adults,1,235,235,235,254,0.069252498,5.351950169,0.312390149,grassland,1438,254,110,1.282735496,2.414598934,-0.345378516,26.50602011,31.54756995,29.48899028,33.36990625,66.16716569,46.82549985,12.28921588,29.74807959,21.98451553
951,cattle,2,male,0,Sericho,Isiolo,0.614,0.621,0.6175,68.45898004,Positive,1,young_adults,2,236,236,236,259,0.063847698,4.690060139,0.77564615,grassland,1354,259,30,1.272389096,2.384852181,-0.384307449,26.54495604,31.54575841,29.4906453,33.19639662,66.35229844,46.69198792,12.20620193,29.81766297,22.04161255
952,cattle,2,female,1,Sericho,Isiolo,0.052,0.055,0.0535,5.931263858,Negative,0,young_adults,2,236,236,236,259,0.063847698,4.690060139,0.77564615,grassland,1354,259,30,1.272389096,2.384852181,-0.384307449,26.54495604,31.54575841,29.4906453,33.19639662,66.35229844,46.69198792,12.20620193,29.81766297,22.04161255
953,cattle,2,male,0,Sericho,Isiolo,0.045,0.045,0.045,4.988913525,Negative,0,young_adults,2,236,236,236,259,0.063847698,4.690060139,0.77564615,grassland,1354,259,30,1.272389096,2.384852181,-0.384307449,26.54495604,31.54575841,29.4906453,33.19639662,66.35229844,46.69198792,12.20620193,29.81766297,22.04161255
954,cattle,2,female,1,Sericho,Isiolo,0.295,0.306,0.3005,33.31485588,Positive,1,calves,0,236,236,236,259,0.063847698,4.690060139,0.77564615,grassland,1354,259,30,1.272389096,2.384852181,-0.384307449,26.54495604,31.54575841,29.4906453,33.19639662,66.35229844,46.69198792,12.20620193,29.81766297,22.04161255
955,goats,3,female,1,Sericho,Isiolo,0.061,0.069,0.065,7.615700059,Negative,0,adults,1,226,226,226,256,0.046456002,4.690060139,0.651882827,tree cover,1428,256,130,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
956,sheep,1,female,1,Sericho,Isiolo,0.054,0.055,0.0545,5.885529158,Negative,0,adults,1,225,225,225,256,0.046456002,4.690060139,0.622496128,shrub,1428,256,180,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
957,goats,3,female,1,Sericho,Isiolo,0.045,0.049,0.047,5.506736965,Negative,0,adults,1,225,225,225,256,0.046456002,4.690060139,0.622496128,shrub,1428,256,180,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
958,sheep,1,female,1,Sericho,Isiolo,0.336,0.368,0.352,38.01295896,Positive,1,adults,1,225,225,225,256,0.046456002,4.690060139,0.622496128,shrub,1428,256,180,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
959,goats,3,female,1,Sericho,Isiolo,0.1,0.105,0.1025,12.00937317,Negative,0,adults,1,225,225,225,256,0.046456002,4.690060139,0.622496128,shrub,1428,256,180,1.282735496,2.414598934,-0.345378516,26.52126809,31.54219531,29.48250205,33.30099474,66.35685698,46.75686101,12.18835733,29.75792996,22.00486504
